2.23,2.17,2.3,1.0474,A
2.31,2,2.51,1.0666,A
2.85,2.01,1.97,1.0516,A
2.41,2.01,2.41,1.0664,H
2.51,1.97,2.35,1.0645,H
2.28,2.13,2.42,1.0696,A
2.9,1.99,1.95,1.0505,A
2.9,2.01,1.93,1.0509,H
2.48,1.93,2.43,1.0663,H
2.78,2.11,2.05,1.0805,H
2.53,2.1,2.21,1.0695,H
2.24,2.07,2.53,1.0696,D
2.48,2.24,2.12,1.0691,H
2.31,2.09,2.43,1.0695,H
2.62,1.99,2.23,1.0653,H
2.61,2.13,2.1,1.0672,H
2.78,2.05,2.01,1.0599,D
2.13,2.1,2.61,1.0672,A
2.51,2.01,2.32,1.0693,A
2.41,2.15,2.28,1.0721,D
2.64,2.1,2.1,1.0671,A
2.64,2.1,2.1,1.0671,A
2.64,2.15,2.05,1.0677,D
2.1,2.1,2.64,1.0671,A
2.05,2.15,2.64,1.0677,D
2.72,2.15,1.97,1.0622,D
2.15,1.97,2.72,1.0622,A
2.4,1.93,2.51,1.0659,A
2.13,2.1,2.61,1.0672,A
2.63,1.97,2.24,1.0652,A
2.38,1.95,2.51,1.0649,A
2.05,2.01,2.78,1.0599,A
2.56,1.97,2.31,1.0659,H
2.78,1.93,2.13,1.058,D
2.72,1.97,2.15,1.0622,D
2.47,2.11,2.26,1.0704,A
2.8,1.96,2.08,1.0563,H
2.38,1.95,2.51,1.0649,D
2.57,1.93,2.34,1.0645,H
2.4,1.97,2.47,1.0665,D
2.61,2.18,2.05,1.0682,D
2.18,2.05,2.61,1.0682,H
2.78,2.03,2.03,1.0598,D
2.72,1.97,2.15,1.0622,H
3.16,1.9,1.78,1.0278,D
2.38,1.9,2.56,1.0634,H
2.63,1.93,2.28,1.063,H
2.78,1.93,2.13,1.058,A
2.23,1.97,2.64,1.0644,A
2.56,2.05,2.23,1.0691,D
2.99,1.95,1.91,1.0486,H
2.15,1.92,2.78,1.0602,A
2.52,2.09,2.24,1.0708,D
2.52,1.99,2.34,1.07,H
2.9,1.89,2.06,1.0545,H
2.53,2.04,2.28,1.0709,A
2.19,2.07,2.59,1.0698,A
2.38,1.95,2.52,1.0697,D
2.52,2.02,2.31,1.0701,D
2.2,1.82,2.83,1.0554,H
2.52,2.02,2.31,1.0701,A
2.31,2.02,2.52,1.0701,H
2.85,1.9,2.1,1.0549,D
2.49,2.04,2.32,1.0704,D
2.45,2.02,2.38,1.0699,H
2.72,2.1,2.03,1.0651,H
2.92,2.03,1.9,1.0506,H
1.95,1.91,2.99,1.0486,D
2.57,2.11,2.17,1.0712,D
2.31,2.02,2.52,1.0701,H
2.85,1.9,2.1,1.0546,A
2.03,1.97,2.85,1.0563,D
2.52,2.09,2.24,1.0708,A
2.47,1.87,2.51,1.0647,H
2.56,2.08,2.21,1.0705,H
2.4,2.03,2.42,1.0725,H
2.61,1.93,2.31,1.066,H
2.56,2.01,2.28,1.0683,A
2.64,1.93,2.28,1.0647,H
2.23,2.01,2.61,1.0681,A
2.78,2.1,1.97,1.0611,D
2.41,1.93,2.51,1.0674,A
2.85,1.97,2.03,1.0563,A
2.72,2.03,2.1,1.0651,A
2.03,2.1,2.72,1.0651,H
2.21,2.08,2.56,1.0705,A
2.61,2.03,2.21,1.0692,A
2.78,2.1,1.97,1.0611,H
2.63,2.01,2.21,1.068,D
2.21,2.01,2.63,1.068,A
2.61,1.93,2.31,1.066,A
2.82,2.02,2.02,1.0603,H
2.81,2.04,2.01,1.06,A
2.22,2.05,2.59,1.0707,H
2.92,1.9,2.04,1.0525,H
2.9,1.97,1.99,1.0556,H
2.35,1.98,2.53,1.0708,A
2.21,2.07,2.58,1.0706,D
2.53,1.94,2.39,1.0694,A
2.65,2.08,2.13,1.0701,D
2.28,2.02,2.56,1.0702,A
2.08,1.93,2.85,1.0577,A
2.35,1.9,2.61,1.0649,H
2.08,1.97,2.81,1.061,D
2.51,1.97,2.38,1.0715,D
2.38,2.01,2.47,1.0726,A
2.28,2,2.58,1.0689,D
2.48,1.9,2.48,1.0699,D
2.72,1.93,2.21,1.0653,A
2.28,1.97,2.61,1.0679,D
2.42,1.97,2.47,1.0709,D
2.24,1.9,2.72,1.0635,H
2.38,2.13,2.35,1.0756,A
2.78,2.03,2.05,1.0646,A
1.99,1.95,2.92,1.0535,A
2.61,1.9,2.35,1.0649,H
2.72,1.93,2.21,1.0653,A
2.61,1.9,2.35,1.0649,H
2.64,2.01,2.21,1.0697,D
2.78,2.03,2.05,1.0646,H
2.61,1.97,2.28,1.0679,H
2.47,2.01,2.38,1.0726,A
2.47,2.08,2.31,1.0733,A
2.47,2.01,2.38,1.0726,A
2.72,1.93,2.21,1.0653,H
2.78,1.9,2.18,1.0612,H
2,1.94,2.93,1.0559,H
2.54,2.08,2.25,1.0745,A
2.75,2.06,2.06,1.0656,A
1.97,1.91,2.99,1.0529,A
2.49,1.96,2.4,1.0746,A
2.06,2.12,2.69,1.0694,A
2.08,2.08,2.71,1.0699,A
2.35,1.95,2.57,1.0701,`H
2.24,2,2.63,1.0702,A
2.85,1.78,2.24,1.0554,H
2.51,2.05,2.31,1.0761,D
2.72,1.97,2.18,1.0679,H
2.65,2.04,2.18,1.0701,A
2.92,2.05,1.9,1.0554,A
2.85,2.01,2.01,1.0605,H
2.56,2.03,2.28,1.073,H
2.72,1.97,2.18,1.0679,H
2.56,2.03,2.28,1.073,D
2.18,1.97,2.72,1.0679,D
2.25,1.98,2.64,1.0707,D
2.32,1.95,2.6,1.0702,D
2.47,1.89,2.51,1.0692,D
2.72,2.01,2.08,1.0553,D
2.72,2.05,2.1,1.0699,A
3.01,1.85,2.01,1.0482,H
2.1,1.85,2.92,1.0544,A
2.47,1.93,2.47,1.0701,H
2.92,1.9,2.05,1.0554,H
2.31,1.93,2.63,1.0695,D
2.1,2.05,2.72,1.0699,A
2.85,1.97,2.05,1.0611,A
2.72,1.97,2.18,1.0679,A
2.85,2.01,2.01,1.0605,H
1.97,2.05,2.85,1.0611,H
2.72,2.01,2.15,1.0711,A
1.85,2.08,2.99,1.0518,A
2.44,2,2.44,1.0764,A
2.48,1.92,2.48,1.0739,H
2.3,2.03,2.55,1.0752,H
2.85,1.9,2.13,1.0602,A
2.42,2.08,2.38,1.0795,H
2.1,1.93,2.85,1.0628,D
2.31,2.15,2.42,1.0815,D
2.15,1.83,2.78,1.0409,D
2.7,1.94,2.24,1.0693,H
2.92,2.03,1.93,1.0585,H
2.23,1.97,2.68,1.0699,A
2.42,2.15,2.31,1.0815,A
2.63,1.97,2.28,1.0714,A
2.24,2.08,2.56,1.0766,A
2.56,2.01,2.31,1.0748,A
2.1,1.93,2.85,1.0628,H
2.35,2.15,2.38,1.0811,H
2.4,2.01,2.47,1.0754,H
2.63,1.97,2.28,1.0714,H
2.15,2.01,2.72,1.0711,H
2.35,1.97,2.56,1.0727,A
2.72,2.13,2.03,1.0704,D
2.42,2.15,2.31,1.0815,D
2.15,2.01,2.72,1.0711,A
2.85,1.93,2.1,1.0628,H
2.1,1.93,2.85,1.0628,A
1.97,2.13,2.78,1.0664,H
2.78,1.97,2.13,1.0664,H
3.07,2.02,1.8,1.0472,H
3.06,1.87,1.96,1.0504,A
2.28,1.98,2.63,1.0688,H
3.01,1.88,2,1.0544,A
2.53,1.93,2.43,1.0758,H
2.16,1.96,2.17,1.0702,H
2.85,2.03,2.01,1.0652,H
2.16,1.98,2.75,1.069,A
2.42,2.05,2.42,1.0817,H
2.38,2.13,2.38,1.0827,D
1.97,1.93,2.99,1.0559,A
3.16,1.83,1.9,1.041,H
2.85,1.86,2.18,1.0638,D
2.21,1.9,2.78,1.067,A
1.93,1.97,2.99,1.056,A
2.17,1.97,2.75,1.0703,H
2.16,1.96,2.77,1.0702,H
3.01,1.94,1.94,1.0533,H
2.85,2.01,2.03,1.0652,D
2.28,2.05,2.56,1.0778,D
2.21,1.9,2.78,1.067,A
2.01,2.03,2.85,1.0652,D
2.78,1.93,2.18,1.0691,A
2.51,2.03,2.35,1.0781,A
2.28,2.1,2.51,1.0797,D
2.61,2.1,2.18,1.0783,D
2.56,1.86,2.47,1.0707,A
2.21,1.9,2.78,1.067,D
2.28,1.97,2.64,1.0731,D
1.84,1.99,3.07,1.0509,D
1.92,2.03,2.98,1.0613,H
2.28,1.92,2.7,1.0706,D
2.31,2.03,2.56,1.0795,A
2.92,2.05,1.93,1.0633,A
3.03,1.89,1.98,1.0546,H
2.42,2.13,2.35,1.0829,A
2.38,2.05,2.47,1.0821,A
2.42,2.13,2.35,1.0829,H
2.47,2.08,2.35,1.0801,H
2.85,1.9,2.15,1.0656,A
2.99,1.86,2.05,1.059,H
1.86,1.97,3.07,1.0522,A
2.24,2.05,2.61,1.0801,A
2.51,2.01,2.38,1.0804,H
2.24,2.05,2.61,1.0801,H
2.47,2.05,2.38,1.0821,A
2.78,1.99,2.18,1.0795,D
3.07,1.97,1.86,1.0522,D
2.92,1.9,2.08,1.0604,H
2.42,2.01,2.47,1.0798,H
2.72,2.08,2.1,1.0749,D
2.61,2.01,2.28,1.0768,A
2.72,2.15,2.03,1.0758,D
2.92,2.01,1.97,1.0622,A
2.31,2.08,2.51,1.0811,D
2.99,2.01,1.7,1.057,D
2.92,2.08,1.9,1.0604,A
2.01,1.97,2.92,1.0622,A
2.41,2.14,2.45,1.1008,A
2.45,2.14,2.41,1.1008,A
2.78,2.01,2.21,1.0922,A
3.16,2.01,1.83,1.0662,A
2.01,1.83,3.16,1.0662,H
2.33,2.26,2.41,1.1038,H
2.56,1.97,2.47,1.0945,A
2.42,1.97,2.61,1.0954,H
2.64,2.01,2.36,1.099,A
3.31,1.85,1.85,1.0556,H
2.63,2.1,2.28,1.0998,H
3.2,2.01,1.8,1.0645,A
2.41,2.23,2.37,1.1046,H
2.99,2.01,2.01,1.0822,A
2.38,1.78,2.85,1.0819,A
2.9,2.14,1.87,1.0518,D
2.07,2.07,2.77,1.0755,A
2.75,2.27,1.89,1.0715,D
1.78,1.97,3.16,1.0441,A
2.22,1.97,2.72,1.0761,A
2.63,1.97,2.31,1.0779,H
2.85,2.05,2.01,1.07,H
2.35,1.93,2.63,1.0763,A
2.92,2.13,1.86,1.0653,D
1.83,2.1,2.99,1.062,A
2.72,2.15,2.05,1.0806,D
2.85,1.97,2.1,1.0712,H
1.83,1.86,3.23,1.0468,A
2.28,1.86,2.78,1.0718,D
2.92,1.97,2.03,1.0669,H
2.31,2.1,2.51,1.0862,H
2.56,2.08,2.28,1.0828,A
2.56,2.08,2.28,1.0828,H
1.83,2.1,2.99,1.062,A
2.56,2.01,2.35,1.0816,A
2.28,2.03,2.61,1.0815,H
2.61,1.93,2.38,1.0405,A
2.03,1.97,2.92,1.0669,A
2.6,2.15,2.02,1.054,H
2.36,1.96,2.45,1.0537,H
2.36,1.96,2.45,1.0537,A
2.45,2.03,2.29,1.0555,H
2.54,1.95,2.28,1.0527,H
2.26,2.05,2.46,1.0555,D
2.46,1.94,2.37,1.0533,H
2.37,1.94,2.46,1.0533,D
2.45,1.96,2.36,1.0537,H
2.09,2.04,2.64,1.052,H
2.07,2.05,2.65,1.051,H
2.19,2.08,2.5,1.056,H
2.6,2.02,2.15,1.054,H
2.61,2.11,2.05,1.0528,D
2.55,1.96,2.26,1.0523,H
2.4,1.97,2.4,1.0554,A
2.26,2.05,2.46,1.0555,H
2.36,1.96,2.45,1.0537,A
2.32,1.96,2.49,1.0546,H
2.46,1.98,2.33,1.0558,H
2.03,2.19,2.55,1.0533,A
2.65,2.1,2.02,1.051,D
2.09,2.24,2.44,1.059,A
2.15,2.15,2.47,1.0588,D
2.63,2.13,2.01,1.0511,H
2.4,2.13,2.24,1.059,H
2.29,2.26,2.22,1.0603,H
2.13,2.42,2.22,1.0592,A
2.09,2.24,2.44,1.059,A
2.33,2.11,2.33,1.0588,A
2.38,2.09,2.3,1.0592,H
2.45,2,2.32,1.0566,D
2.42,1.98,2.37,1.0552,D
2.28,2.21,2.28,1.059,A
2.61,2.15,2.01,1.053,H
2.78,1.86,2.13,1.0426,H
2.03,1.97,2.99,1.0511,H
2.15,2.15,2.47,1.0588,H
2.05,2.08,2.66,1.0555,A
2.66,2,2.13,1.0555,D
2.6,1.94,2.25,1.0544,H
2.66,2.1,2.03,1.0548,A
2.71,1.93,2.15,1.0516,H
2.66,1.94,2.19,1.053,A
2.71,1.93,2.15,1.0516,A
2.64,1.97,2.18,1.0547,D
2.1,2.04,2.65,1.0558,H
2.26,2.19,2.34,1.0649,D
2.66,1.98,2.15,1.0555,H
2.26,2.08,2.45,1.06,D
2.65,1.93,2.21,1.055,H
2.65,1.92,2.22,1.0522,A
2.23,2.26,2.3,1.0653,A
2.63,2.01,2.15,1.0565,H
2.35,1.93,2.51,1.0561,H
2.42,1.9,2.47,1.0546,A
2.31,1.97,2.51,1.0577,H
2.56,2.1,2.13,1.0587,D
2.24,2.08,2.47,1.0606,D
2.4,2.01,2.38,1.0606,H
2.63,2.01,2.15,1.0565,H
2.31,1.97,2.51,1.0577,D
2.63,2.03,2.13,1.0558,H
2.18,2.1,2.51,1.0616,A
2.47,2.08,2.24,1.0606,A
2.15,2.01,2.63,1.0565,A
2.35,1.93,2.51,1.0561,A
2.51,2.08,2.18,1.0565,H
2.23,2.09,2.47,1.0601,A
2.59,2.02,2.18,1.0559,D
2.64,1.97,2.18,1.0547,D
2.15,2.01,2.63,1.0565,A
2.15,2.03,2.61,1.0577,D
2.61,1.9,2.28,1.0516,A
2.51,1.93,2.35,1.0561,A
2.35,1.97,2.47,1.0567,A
2.41,1.97,2.41,1.0575,H
2.72,1.86,2.21,1.0499,A
1.97,1.97,2.85,1.0427,A
2.51,1.9,2.38,1.0552,A
2.56,2.08,2.15,1.059,D
2.35,2.13,2.31,1.0619,H
2.55,1.94,2.29,1.0547,H
2.59,1.95,2.24,1.0548,H
2.45,1.92,2.41,1.0541,A
2.64,1.93,2.21,1.0512,A
2.3,2.14,2.34,1.06,H
2.44,1.86,2.48,1.0524,H
2.39,1.86,2.53,1.0515,H
2.55,1.98,2.25,1.0553,H
2.28,2.1,2.4,1.0601,H
2.25,1.98,2.55,1.0553,H
2.07,2.12,2.59,1.0555,H
2.35,2.05,2.38,1.0603,H
2.22,2.05,2.51,1.0597,H
2.1,1.9,2.78,1.0448,A
2.18,1.97,2.63,1.0533,A
2.56,2.01,2.21,1.056,H
2.22,2.05,2.51,1.0597,H
2.47,2.1,2.21,1.0596,A
2.75,1.92,2.11,1.0463,H
2.13,2.05,2.6,1.0543,D
2.32,2.05,2.41,1.0595,A
2.3,2.06,2.42,1.0604,A
2.07,2.12,2.59,1.0555,H
2.25,1.98,2.55,1.0553,H
2.49,2.07,2.22,1.0586,A
2.63,1.97,2.18,1.0533,D
2.63,2.05,2.1,1.0553,A
2.63,2.1,2.05,1.0553,D
2.49,2.07,2.22,1.0593,H
2.29,2.08,2.41,1.0589,A
2.61,1.98,2.19,1.0556,A
2.51,1.99,2.28,1.0556,H
2.35,2.01,2.42,1.058,H
2.47,2.03,2.28,1.057,H
2.61,1.99,2.18,1.0542,H
2.51,1.99,2.28,1.0556,H
2.72,2.01,2.05,1.0503,A
2.28,1.99,2.51,1.0556,D
2.63,1.97,2.18,1.0533,A
2.42,2.08,2.28,1.0592,D
2.22,1.93,2.63,1.0531,A
2.51,1.97,2.28,1.0512,A
2.78,2.05,2.1,1.0795,A
2.61,2.01,2.31,1.0833,A
2.18,2.03,2.72,1.0815,H
2.48,2.15,2.3,1.088,H
2.72,1.86,2.35,1.0755,D
3.03,1.91,1.99,1.0594,A
3.04,1.83,2.06,1.0594,A
2.83,2.03,2.07,1.0757,A
2.22,2.08,2.63,1.0849,H
3.07,1.93,1.93,1.0592,A
2.56,2.13,2.24,1.087,H
2.1,2.05,2.78,1.0795,D
2.99,1.86,2.08,1.064,D
2.18,2.03,2.72,1.0815,A
2.56,2.13,2.24,1.087,H
2.85,1.9,2.18,1.0713,H
2.92,2.08,1.93,1.0683,A
2.1,2.05,2.75,1.0795,H
1.93,2.01,2.99,1.0649,H
2.63,1.9,2.4,1.0782,H
2.35,1.86,2.72,1.0755,A
1.99,2.18,2.78,1.0819,A
2.04,1.95,2.96,1.0702,A
3.07,2.08,1.8,1.0617,H
2.85,2.05,2.05,1.0795,D
2.78,1.99,2.18,1.0819,D
2.85,2.01,2.1,1.0801,A
3.07,1.86,2.03,1.0658,H
1.85,1.85,3.26,1.0462,D
2.28,2.05,2.63,1.0893,D
2.51,2.21,2.24,1.0957,H
2.01,2.1,2.85,1.1104,A
2.92,2.05,1.97,1.0717,D
2.92,1.97,2.05,1.0717,A
3.16,1.93,1.85,1.0524,H
3.07,1.86,2.01,1.0611,H
1.97,1.9,3.07,1.0597,A
2.21,2.01,2.72,1.0826,H
1.9,2.05,2.99,1.0665,H
2.13,2.03,2.78,1.08,H
3.07,1.97,1.9,1.0597,H
2.99,2.05,1.9,1.0665,A
2.99,2.05,1.9,1.0665,D
1.9,2.05,2.99,1.0665,A
2.99,2.05,1.9,1.0665,D
2.92,1.97,2.05,1.0622,H
2.61,2.1,2.28,1.0964,H
3.16,1.93,1.9,1.0635,H
1.9,1.93,3.16,1.0635,H
2.72,2.05,2.22,1.0945,A
3.16,1.93,1.9,1.0635,A
2.78,2.15,2.05,1.0902,D
2.41,2.15,2.42,1.0996,H
3.16,1.97,1.85,1.0608,H
2.05,2.01,2.92,1.0806,H
2.38,2.13,2.47,1.0975,H
2.03,2.03,2.92,1.0805,D
2.42,2.05,2.51,1.0971,A
2.24,2.13,2.61,1.0955,H
2.7,1.86,2.42,1.0859,H
3.07,2.01,1.9,1.0686,H
2.13,1.99,2.85,1.0809,H
3.07,1.97,1.93,1.0676,H
3.07,2.1,1.8,1.0668,A
2.08,1.97,2.92,1.0767,D
3.2,1.97,1.8,1.0556,A
2.01,1.97,2.99,1.0733,A
2.28,1.97,2.72,1.086,A
2.78,1.97,2.08,1.056,H
1.99,1.99,2.85,1.0515,A
2.85,1.97,2.01,1.0516,A
2.15,1.9,2.78,1.0555,A
2.78,1.97,2.08,1.056,A
2.51,1.9,2.35,1.0645,A
2.1,2.01,2.72,1.0604,D
2.31,2.01,2.51,1.0666,D
2.51,1.97,2.35,1.0645,H
2.63,2.1,2.1,1.0654,D
2.35,1.97,2.51,1.0645,A
2.51,2.01,2.31,1.0666,A
2.51,1.97,2.35,1.0645,A
2.4,2.01,2.42,1.0678,A
2.1,2.01,2.72,1.0604,A
2.18,1.93,2.72,1.0595,A
2.63,2.08,2.1,1.0603,H
2.78,1.95,2.08,1.0518,H
2.85,1.86,2.1,1.0474,H
2.31,2.03,2.47,1.0635,D
2.63,1.97,2.21,1.0591,A
2.31,2.03,2.47,1.0635,D
2.56,1.97,2.28,1.0594,D
2.42,1.97,2.42,1.0633,A
2.31,2.03,2.47,1.0635,A
2.38,2.08,2.35,1.0653,H
2.56,1.9,2.35,1.0564,H
2.35,2.15,2.31,1.0673,A
2.56,1.97,2.28,1.0594,D
2.61,2.1,2.1,1.0619,A
2.15,2.03,2.63,1.0612,A
2.63,2.03,2.15,1.0612,D
2.08,2.1,2.63,1.0603,A
2.28,2.03,2.51,1.0648,D
2.51,2.03,2.28,1.0648,D
2.47,1.97,2.38,1.0637,H
2.51,2.1,2.21,1.0674,D
2.61,2.08,2.13,1.0621,D
2.05,1.99,2.78,1.0554,H
1.99,2.05,2.78,1.0554,A
2.22,1.97,2.63,1.0615,D
2.31,2.1,2.41,1.0679,A
2.61,1.9,2.31,1.0581,A
2.63,1.97,2.222,1.0615,D
2.31,2.1,2.41,1.0679,A
2.61,1.9,2.31,1.0581,A
2.63,1.97,2.222,1.0615,D
2.21,2.1,2.51,1.0674,H
2.13,2.08,2.61,1.0621,A
2.61,2.13,2.08,1.0621,A
2.56,2.08,2.15,1.059,D
2.42,2.13,2.24,1.0634,H
2.15,2.01,2.63,1.0565,H
2.47,1.97,2.35,1.0567,D
2.35,1.97,2.47,1.0567,D
2.35,1.97,2.47,1.0567,A
2.42,1.97,2.4,1.0589,A
2.63,2.13,2.03,1.0558,D
2.63,2.01,2.15,1.0565,A
2.61,1.97,2.21,1.0556,D
2.72,1.97,2.15,1.0622,H
2.56,1.97,2.31,1.0659,D
2.72,1.97,2.15,1.0622,H
2.28,1.93,2.63,1.063,A
2.72,1.97,2.15,1.0622,H
2.78,2.05,2.01,1.0599,H
2.72,1.97,2.15,1.0622,H
2.72,1.97,2.15,1.0622,H
2.03,2.05,2.72,1.055,H
2.47,2.05,2.28,1.0618,A
2.4,1.93,2.47,1.0581,A
2.15,1.93,2.72,1.0538,D
3.07,1.9,1.83,1.0288,H
2.35,2.1,2.35,1.0634,A
2.56,2.03,2.21,1.0607,D
2.4,1.93,2.47,1.0581,A
2.05,1.86,3.28,1.0983,H
2.61,1.78,2.78,1.1111,A
2.1,1.78,3.52,1.119,A
2.31,1.78,3.16,1.1136,H
1.97,1.93,3.47,1.1203,H
2.85,1.85,2.51,1.1177,H
2.31,2.15,2.72,1.1317,D
3.26,2.05,1.9,1.1031,H
1.78,1.78,3.6,1.0556,H
2.21,1.97,2.99,1.1151,H
3.73,1.85,1.7,1.069,D
1.88,1.9,3.4,1.0837,H
2.59,2.05,2.51,1.1257,H
2.37,2.04,2.77,1.1276,A
3.07,2.1,2.03,1.1181,A
3.16,2.03,2.03,1.1154,H
4,1.93,1.52,1.0699,H
4.22,1.8,1.58,1.0814,A
3.54,1.75,1.85,1.0596,H
1.72,1.79,3.67,1.0539,H
2.85,2.6,1.72,1.1047,D
3.65,1.86,1.64,1.0466,D
1.85,2.03,3.34,1.098,A
2.99,2.15,2.08,1.127,H
2.61,2.05,2.42,1.1138,H
2.35,1.97,2.85,1.119,H
2.99,2.01,2.13,1.1071,H
2.51,1.9,2.72,1.1126,D
2.51,1.9,2.72,1.1126,H
3.47,1.93,1.73,1.0643,D
2.85,1.97,2.31,1.1122,A
2.56,1.85,2.18,1.0139,A
2.15,1.93,2.51,1.019,H
2.47,1.9,2.22,1.0172,A
2.24,1.93,2.42,1.0212,A
2.35,1.93,2.31,1.0197,A
2.31,2.13,2.14,1.0837,H
2.22,2.05,2.31,1.0233,H
2.18,2.05,2.35,1.0219,H
2.21,2.08,2.28,1.0194,A
2.31,2.01,2.24,1.0175,D
1.86,1.9,3.36,1.0744,D
2.51,1.97,2.64,1.116,H
2.61,1.9,2.61,1.1112,A
1.86,1.99,3.26,1.0816,H
2.28,2.05,2.78,1.114,H
2.78,2.15,2.18,1.1167,H
3.07,2.03,2.01,1.0985,H
2.78,2.1,2.23,1.1154,D
3.26,2.01,1.83,1.079,D
2.85,2.1,2.15,1.1104,D
2.64,2.05,2.41,1.1161,A
2.23,2.15,2.72,1.1165,A
3.16,2.01,2.61,1.0887,H
2.1,1.93,3.07,1.0967,A
2.56,2.03,2.41,1.1159,D
2.78,2.1,2.22,1.1142,D
3.34,1.97,1.78,1.0677,D
2.52,1.98,2.59,1.1107,D
3.07,2.01,2.01,1.0938,H
2.21,2.1,2.78,1.1118,D
2.61,1.97,2.51,1.1108,A
2.61,1.97,2.51,1.1108,H
2.72,2.22,2.15,1.1153,A
1.78,1.9,3.4,1.0597,A
2.51,2.15,2.42,1.1179,D
2.61,2.05,2.42,1.1138,D
2.42,2.05,2.61,1.1138,D
2.41,2.05,2.61,1.1109,H
2.51,2.05,2.51,1.1125,A
2.58,2.08,2.41,1.1107,H
2.56,2.1,2.41,1.1125,A
2.41,2.15,2.51,1.115,A
2.51,2.28,2.28,1.1142,D
2.51,2.05,2.51,1.1125,H
2.61,2.05,2.42,1.1138,A
2.51,2.05,2.51,1.1125,A
2.24,2.1,2.72,1.1083,A
2.42,2.05,2.59,1.1103,A
2.85,1.93,2.28,1.0973,A
2.34,2.05,2.67,1.1107,A
2.35,1.93,2.78,1.1005,A
2.61,2.05,2.4,1.1094,A
2.85,2.23,1.97,1.097,D
2.41,2.23,2.41,1.1118,A
2.24,2.08,2.72,1.1032,D
2.78,2.05,2.21,1.1017,H
2.56,1.97,2.51,1.1023,H
2.24,1.79,3.01,1.0826,H
2.42,2.01,2.61,1.1043,D
2.28,2.03,2.72,1.0996,D
2.49,2.22,2.32,1.109,D
1.97,2.21,2.85,1.0934,A
2.85,1.97,2.21,1.0934,A
1.9,2.21,2.93,1.0877,A
2.41,2.15,2.47,1.1072,A
2.61,2.1,2.31,1.1029,H
3.36,1.83,1.83,1.0527,H
2.47,2.08,2.47,1.1019,A
2.51,1.93,2.61,1.1024,H
2.21,1.93,2.88,1.0892,H
2.72,2.03,1.93,1.0282,H
1.97,1.86,2.85,1.0189,H
2.72,1.97,1.97,1.023,H
2.01,1.93,2.72,1.0235,H
2.72,1.86,2.08,1.0226,H
2.51,1.86,2.28,1.0274,H
2.61,1.93,2.1,1.025,A
2.61,1.9,2.13,1.0224,H
2.61,1.9,2.13,1.0224,D
2.61,2.01,2.01,1.0227,H
2.61,1.97,2.05,1.0233,H
2.61,2.01,2.01,1.0227,D
2.35,1.93,2.35,1.0265,H
2.35,1.97,2.31,1.0281,A
2.18,1.83,2.61,1.0189,A
2.13,1.93,2.56,1.0218,H
2.63,1.86,2.13,1.0184,H
2.63,2.01,1.97,1.0173,D
2.63,2.01,1.97,1.0173,H
2.72,1.86,2.03,1.0128,A
2.56,1.97,2.08,1.0198,D
2.51,2.01,2.08,1.0205,D
2.21,1.97,2.42,1.0235,D
2.42,1.97,2.21,1.0235,A
2.56,1.86,2.18,1.0175,H
2.38,2.01,2.21,1.0252,D
2.51,2.01,2.08,1.0205,A
2.28,1.9,2.42,1.0195,A
2.28,1.85,2.47,1.016,A
